AT,BE,CH,DE,DK,ES,FI,FR,GB,IE,IT,NL,NO,PT,SE
1.1222806,0.693216,0.99588454,1.1968567,1.0384167,0.23685642,1.179724,0.673269,0.55434954,1.324452,0.4345311,1.2640586,1.0661458,0.57110006,1.0297474
-0.09392042,-0.48015678,0.1659859,-0.3691175,-0.08693568,-0.8673163,0.7587047,-0.080331236,0.08271569,0.4583711,-0.83715326,0.40748802,0.6876273,-0.6505654,0.44540268
-0.829539,-0.8514305,-0.028761102,-0.8448976,-0.14765134,-1.4700068,0.52028716,-0.12609378,-0.061968703,-0.12098449,-1.5117949,-0.3370166,0.6712838,-1.1336571,0.39690328
1.0495279,0.7376548,0.548593,1.0254093,0.96080524,-0.13007823,0.8349481,0.81181437,0.6528099,0.084164456,0.2632505,0.80985284,0.9260299,0.3433707,1.0061997
1.0301492,0.7796164,0.257348,1.0481633,0.7863425,-0.21600737,0.74184674,0.8613231,0.7875897,1.069391,0.6401612,0.76594144,0.8633748,0.47385648,0.8860319
0.9638839,0.7928994,0.5568539,0.9458813,0.81740123,0.45685944,0.8863133,0.76610255,0.31702217,1.2187246,0.73588836,1.0509531,0.5766066,0.48090264,0.8156004
0.8780296,0.573709,0.54839647,0.81394905,0.7322032,0.50924844,0.7988253,0.568982,0.520809,1.0732818,0.5558747,0.9428087,0.4155383,0.49819314,0.5129121
0.55512756,0.30142847,0.3186013,0.5633081,0.52083963,0.38651115,0.7655596,0.37488738,0.39046684,1.0711348,0.40673634,0.55113065,0.66426426,0.41104004,0.4302434
-0.58587754,-0.3503324,-0.3514363,-0.7539133,-0.68980896,-0.74095356,0.51042753,-0.20977549,-0.2721191,0.3616327,-0.84138495,-0.08159113,0.32140282,-0.84903395,-0.14620522
-1.136138,-0.9245479,-0.56024104,-1.3595357,-0.7366852,-1.4776609,0.1883557,-0.44861987,-0.58664644,-0.11387363,-1.6252474,-0.7647617,0.38945848,-1.5273478,0.037678223
0.7827807,0.13991989,0.5408817,0.7757791,0.70470333,-0.01754676,0.816222,0.3203158,0.34152782,0.9550764,-0.02456195,0.77534854,0.68002695,0.024473343,0.5782153
0.8419687,0.6530824,0.53960943,0.92051935,0.80497706,0.19311112,0.83013433,0.49833456,0.5679733,1.0185395,0.39748192,0.8117,0.73910445,0.31583503,0.61194927
0.9402927,0.62720656,0.35493773,0.83758044,0.7274696,0.2116442,0.9400675,0.48435396,0.5686817,0.9368287,0.43709746,0.6647034,0.46725208,0.2158679,0.4662666
0.7740185,0.7325366,0.1313365,0.7033492,0.5897647,0.20516528,0.6914218,0.37409696,0.17415789,0.80936545,0.41843802,0.85257053,0.33626983,0.19691446,0.25335643
0.3966465,0.27896488,0.22507687,0.40808493,0.08280338,0.17791727,0.45142573,0.18665801,0.2205424,0.664057,0.30115774,0.24150534,0.21577452,0.16994509,0.022771513
-0.7004621,-0.7831066,-0.5865233,-0.929775,-0.9492467,-0.85458827,0.11373131,-0.4186762,-0.4250048,-0.007340422,-0.89681554,-0.7517728,0.15615726,-1.0067198,-0.25481024
-1.235936,-1.3814509,-0.62522835,-1.363647,-0.8425785,-1.3412642,0.09819108,-0.6623304,-0.7242946,-0.49425167,-1.6101298,-0.9404639,0.25924286,-1.6207091,-0.18713224
0.25042433,0.0330466,-0.21703023,0.44880602,0.42142633,0.21385132,0.56914246,-0.09499931,0.086444095,0.7834699,0.047155343,0.17690323,0.6797766,-0.09585154,0.5550753
0.3407439,0.19914502,-0.21788031,0.79861534,0.35376716,0.33783495,0.33813983,0.09569372,0.877795,1.1023974,0.36478236,0.59168804,0.51204866,0.18922588,0.3904261
0.2237156,0.5662354,-0.19491497,0.71551895,0.23151378,0.36084005,0.2353779,0.6074036,0.8303349,1.4583555,0.54512334,0.69849694,0.52330935,0.30337697,0.3780342
0.26297796,0.5309353,0.40320614,0.79055685,-0.29391363,0.40895724,0.25738662,0.7334404,0.7079604,1.4870687,0.6178257,0.8318511,0.29033604,0.6626388,0.17495865
0.21124639,0.3045969,-0.07252375,0.6552712,-0.62424177,0.5784357,0.37173906,0.5889173,0.19972062,1.2813828,0.39008725,0.4657519,0.11126715,0.7935296,0.11448849
-0.9335077,-0.6837888,-1.1289784,-0.91425836,-1.5122279,-0.57113105,-0.15832324,0.04724774,-0.27304262,0.14467636,-0.8543489,-0.47130877,-0.06368017,-0.4005101,-0.35918587
-1.364465,-1.1818804,-0.9188013,-1.5008591,-1.4951863,-1.1399233,-0.3217911,-0.23133475,-0.51589996,-0.26387784,-1.4430722,-1.1721005,-0.07590115,-0.83483684,-0.3625298
0.17569102,0.48759323,-0.41620988,0.42520544,-0.34065047,0.44252628,0.40923244,0.3464782,-0.04839787,0.94461095,0.16045673,0.106645,0.36680076,0.51552624,0.52208686
0.25665894,0.53625727,-0.008144332,0.72258574,0.12276809,0.5948329,0.39032447,0.3312435,0.07337576,1.0214915,0.43234408,0.17664744,0.48072597,0.78264207,0.7320327
0.24393646,-0.08849112,-0.022655709,0.7389484,0.61900395,0.5500986,0.542604,0.35031024,0.17402343,0.9361581,0.42897877,0.1192642,0.5472976,0.7189328,0.95857096
0.23458432,0.12854576,-0.07904333,0.6862222,0.7603473,0.49813962,0.45000574,0.34947672,0.24952935,0.9400488,0.51418173,0.18929528,0.5991026,0.46677512,0.89932346
0.23610088,0.46858272,-0.30151567,0.6075153,0.4444,0.24286233,0.52190065,0.35908422,0.33070898,0.8932225,0.26829806,0.3756556,0.47020122,0.31453627,0.69513756
-0.8445358,-0.5435252,-0.8998539,-0.63320345,-0.63008267,-0.9180854,0.0657778,-0.02167061,-0.35976148,0.21525116,-0.8408802,-0.57158023,0.04135067,-0.7615322,0.053062733
-1.2620968,-0.74012923,-0.75115466,-1.2012622,-0.7915966,-1.56574,-0.251636,-0.09045643,-0.44272506,0.011711499,-1.5211242,-1.0461644,-0.101297475,-1.3944184,-0.02665584
0.17189962,-0.0050963224,-0.16049865,0.41765907,0.24660106,-0.14108628,0.14729829,0.3741864,0.1587678,1.5066575,0.15375213,0.09359948,0.10318665,0.22242549,0.44103363
0.20871878,0.09881134,0.049084228,0.6893861,0.26039746,-0.100121886,0.003627861,0.29028672,0.099933416,1.2173827,0.2735223,0.17920539,0.008256184,0.3572748,0.30212322
0.07172238,0.23675954,-0.14786568,0.58455294,0.027718285,-0.21096157,-0.1021971,0.043758523,-0.18158193,1.0566442,0.23677598,0.44665256,-0.22304343,0.6381835,0.1357456
-0.042989098,-0.30638105,-0.43584004,0.22388704,-1.1868349,-1.2598649,-0.23080978,-0.19543271,-0.34697968,0.7241656,0.1902713,0.16365854,-0.6504914,0.26583427,-0.25771856
-0.18752636,-0.55164903,-0.98951066,-1.722873,-1.3735371,-1.9288617,-0.6570999,-0.4214064,-1.1355613,0.22142257,-0.15563038,-0.099980354,-0.79491174,-0.8876037,-0.77125204
-1.2998006,-1.4665508,-0.93520314,-1.8132446,-1.4283613,-1.7249408,-0.67878056,-0.93462735,-1.5097029,-0.48861644,-1.5883749,-0.97991353,-0.906263,-1.4512631,-1.0150297
-1.7416686,-1.8486303,-0.97822195,-2.4545858,-1.6604439,-2.020739,-0.82516813,-1.1588095,-1.7916938,-1.1970453,-2.4146621,-1.5015066,-0.9847476,-2.412922,-1.046698
-1.5997853,-1.8966036,-0.37236726,-2.0131166,-1.3982826,-1.3281063,-0.7729952,-1.0955771,-1.4633276,-1.1429737,-2.292452,-1.1672404,-0.9231831,-1.0192409,-1.0318756
0.0035608676,-0.4593183,-0.28808403,0.21008204,-0.13193838,-0.41782132,-0.544396,-0.47320104,-0.7244648,-0.0027790929,-0.45804724,0.08808591,-0.63284934,0.24648966,-0.5042079
-0.21019043,-0.6242381,-0.005660928,0.35588917,0.0012385853,0.19881536,-0.5930612,-0.3614566,-0.4726708,0.33090702,-0.35206524,0.32716852,-0.6067167,0.6107591,-0.5461887
-0.2430913,-0.38916558,-0.48980424,0.3960478,0.022788344,0.17655605,-0.5230516,-0.21228333,-0.37649605,0.40121377,-1.7040316,0.38298836,-0.61961335,-0.74343807,-0.5445307
-0.09118201,-0.19918214,-0.18298583,0.30743816,-0.29202205,-0.06749886,-0.5384134,-0.21739686,-0.37833294,0.35022783,-0.9131949,0.16928603,-0.6488575,-0.22357121,-0.5700169
-1.0025538,-1.43897,-0.3812817,-1.0758284,-1.1948352,-1.2565258,-0.91858315,-0.65185064,-0.8801911,-0.29098088,-1.4718264,-0.7410867,-0.9485739,-1.1972977,-0.96164066
-1.3489627,-1.1490593,-0.6787292,-1.5337557,-1.361903,-2.0681112,-0.8194875,-0.65339684,-0.84847945,-0.68504447,-1.8902869,-0.8552563,-0.9485566,-1.7352439,-0.8110973
0.105929025,-0.051363084,-0.11817966,0.4541168,-0.05349271,-0.56873786,-0.19348866,-0.091231525,0.13406552,0.41771692,-0.22499266,0.088341706,-0.6408024,-0.20893386,-0.35223123
0.22228345,-0.0492105,-0.27639028,0.22785974,0.017198443,-0.40053526,-0.36318827,-0.20341223,0.006187963,0.688208,-0.2701767,0.37903753,-0.7567752,-0.064432696,-0.53728104
-1.1749368,-1.3028088,0.26216453,-1.6292171,-0.8900624,-1.9314847,-0.61962914,-0.9827966,-0.059172187,0.42402276,-2.1062808,0.3927372,-0.8580851,-1.4507672,-0.79645735
-0.042609956,-0.008630332,-0.34217107,0.31245288,0.28830513,-0.6285793,0.07755839,-0.28354996,-0.055461425,0.42227826,-0.22625457,0.4650984,-0.35104394,-0.09712247,-0.06973247
0.15825053,0.10652961,-0.5910817,0.3493339,0.17763591,-0.3580081,0.4365471,-0.19147982,0.13817963,0.3003158,0.033636533,0.30261227,-0.06304393,-0.006449571,-0.046353415
-0.84744257,-1.1917511,-0.65573984,-0.86098915,-0.89573306,-1.2416476,-0.09315147,-0.4243465,-0.95311564,-0.4003309,-1.0241405,-0.68330514,-0.36216646,-1.1737908,-0.4450161
-0.99665594,-1.301631,-0.36277643,-1.3724319,-1.0829924,-1.8411703,-0.47773698,-0.4158763,-0.8562148,-0.8692625,-1.7102484,-0.96180874,-0.35979718,-1.7928227,-0.6351238
0.46173242,0.26933774,-0.28055957,0.6418889,0.26863474,-0.34649813,-0.2576097,0.17196438,-0.67751557,-0.7136231,-0.05483041,0.46538284,0.06605403,-0.24323663,-0.004780329
0.2658003,0.19882037,-0.42407772,0.61770815,0.2667949,-0.07106788,-0.33494845,0.008144551,-0.035437096,0.3788065,0.17872025,0.32168293,0.015671756,0.19308776,0.09820469
0.21053007,0.09791832,-0.26989642,0.7179251,0.32780567,0.013011586,-0.4321787,-0.56717587,0.14164838,0.47608182,0.30574235,0.5869705,-0.11760124,0.22655253,0.01845812
0.4225545,-0.010011756,-0.46320546,0.6087402,0.305923,-0.0016796945,-0.5850698,-0.11996783,-0.007615631,0.5233099,0.24029271,0.2051259,-0.057043284,0.38433585,-0.0925491
0.085666195,0.0010777203,-0.69612503,0.4327968,-0.036910076,-0.10042289,-0.37888086,-0.17466024,0.08394337,0.33922622,0.0774242,0.17312294,-0.28148305,0.18450552,-0.39187992
-0.944208,-1.1282209,-0.96214753,-0.9380543,-1.108553,-1.1984607,-0.78134626,-0.73828596,-0.8522352,-0.5774381,-1.1332942,-1.0166907,-0.6226688,-1.1245233,-0.94031304
-1.1487335,-1.3563472,-1.3647367,-1.5226469,-1.1952761,-1.8767025,-0.977342,-0.9391838,-0.9740357,-1.0856819,-1.7586124,-1.2871227,-0.5914048,-1.5912182,-0.7480979
0.44892555,-0.16989519,-0.28606966,0.28809446,0.14268422,-0.35386595,-0.5389,-0.3493957,-0.6904852,-0.1814964,-0.022988526,-0.23802415,-0.28369197,0.053440355,-0.21805602
0.50453293,-0.19434859,-0.29976752,0.519461,0.34087878,-0.054469805,-0.67020094,-0.38831195,-0.69363123,-0.07523205,0.09589831,-0.17646292,-0.40236786,0.37413976,-0.32903525
0.82398075,-0.21092187,0.033831887,0.62178147,0.27845338,-0.08983006,-0.7866583,-0.38474497,-0.22838826,-0.09428397,0.20015587,-0.23754053,-0.555176,0.32797962,-0.4477838
0.5091251,-0.25791982,-0.44987038,0.7547054,0.1730557,0.019748505,-0.8706852,-0.3940133,-0.3003624,0.023653343,0.19128081,-0.06263436,-0.7947491,0.20064378,-0.588043
0.022391554,0.06355313,-0.53061044,0.45532933,-0.7925,-0.2458636,-0.90098125,-0.34781483,-0.21931724,0.029959172,0.076086596,0.17323685,-1.3295102,0.06489998,-0.68557656
-1.1210142,-1.0548997,-1.0865782,-1.1601309,-1.3412671,-1.3129702,-1.3174732,-0.81408924,-0.87584424,-0.74515307,-1.0515574,-1.1324238,-1.1821668,-1.2115921,-1.1791735
-1.5401338,-1.476138,-1.0199319,-1.7038573,-1.3712714,-1.8772615,-1.4645282,-0.9980937,-0.98304373,-1.1592088,-1.8001373,-1.3346153,-1.1850137,-1.7967403,-1.2654251
0.26478925,-0.020491919,0.051529355,0.36014545,0.057880044,-0.3624082,-0.9859422,-0.38060513,-0.7442643,-0.09723602,-0.07408689,0.13864796,-0.8600332,-0.17296241,-0.7459904
0.43329683,-0.23829997,0.2509324,0.67136866,0.31492832,-0.14029816,-1.1522009,-0.422084,-0.97004724,0.119183384,0.21510534,0.31304255,-0.86992764,0.101716794,-0.84133226
0.481195,-0.13329554,-0.011965701,0.57418305,0.37914595,-0.03410183,-1.1583858,-0.472243,-0.40464017,0.19271025,0.14662638,-0.14232834,-0.91106415,0.114426896,-0.85363984
0.24145132,-0.21108466,-0.17789105,0.43828458,0.17392422,-0.035750616,-0.9735614,-0.5285634,-0.4779235,0.28569153,0.080839984,-0.20593591,-0.80794203,0.13185735,-0.66478276
-0.1596802,-0.31186485,-0.4520653,0.2796387,-0.16293381,-0.13022201,-0.69710314,-0.62425125,-0.6500344,0.17634071,0.048821043,-0.27639332,-0.72504514,0.09163939,-0.682092
-1.2120082,-1.157427,-1.2189659,-1.231797,-1.3650407,-1.2318288,-0.9402903,-1.108775,-1.3834387,-0.73012626,-1.125849,-1.0730227,-0.9383184,-0.9563132,-1.0906177
-1.6198798,-1.8263295,-0.28682664,-1.6774278,-1.3483163,-1.9402426,-1.029676,-1.3142059,-1.8129365,-1.0977575,-1.7944589,-1.2205876,-0.9730292,-1.5300018,-0.9789219
0.21533252,-0.40228674,-0.2250106,0.27340552,-0.10059846,-0.24821451,-0.6873403,-0.6643709,-1.4241495,-0.17626368,0.0072211795,-0.2007634,-0.5625978,0.039424956,-0.3847004
0.33611026,-0.16924493,-0.5525869,0.38411194,0.013003403,-0.0042744866,-0.739958,-0.5612212,-0.559972,0.13944364,0.26091993,-0.13388713,-0.5059818,0.2744517,-0.43024966
0.4091157,-0.24650568,-0.4066996,0.17489311,-0.07076552,-0.033270717,-0.7344181,-0.51397127,-0.25783235,0.1562149,0.2612567,-0.40127766,-0.5243015,0.44248673,-0.40377986
-1.1647419,-1.6761546,-0.51852137,-1.475901,-0.9571296,-0.075726,-0.92629045,-1.1420875,-0.49736467,0.14145623,0.17007235,-1.0015708,-0.71174693,0.6227498,-0.78312397
-0.66385424,-1.2424868,-1.1413069,-0.7809555,-1.0632982,-0.04392065,-0.68567944,-0.92623127,-0.7020746,-0.10421324,0.034478057,-0.70737845,-0.66143245,0.7047071,-0.72872335
-1.4137958,-1.5935724,-1.2182666,-1.3064685,-1.5515478,-0.9620887,-1.1077058,-1.1944509,-1.2761581,-0.87758094,-1.2301319,-1.2722867,-0.9294787,-0.5605349,-1.0141165
-1.8079339,-1.9479077,-1.0796599,-1.7129453,-1.5570098,-1.5593041,-1.1519052,-1.4143687,-1.7177206,-1.5063117,-1.9278156,-1.4227219,-0.99718887,-1.2531015,-1.1599674
-0.112793066,-0.32738134,-0.7475178,0.3736793,-0.27109566,0.123464935,-0.73174417,-0.7285576,-1.0981042,-1.3155189,-0.06363842,-0.010991838,-0.72390956,0.3015332,-0.4445103
-0.010214601,-0.37767053,-0.85118496,0.5414257,-0.32428396,0.30138558,-0.856029,-0.65953046,-0.4486223,0.07316287,0.40282446,0.04551011,-0.76611155,0.33107308,-0.691379
0.10028436,-0.25304532,-0.59733045,0.6631592,-1.176878,0.07157783,-0.9502816,-0.6145116,-0.5761688,0.059477307,0.4517938,0.23852107,-0.68853736,0.1599798,-0.85378045
0.22123045,-0.23565993,-0.57545626,0.51697314,0.0357017,-0.032252822,-0.84035146,-0.6465893,-0.5798081,-0.018477233,0.45330018,0.0022242134,-0.84281325,0.30914566,-1.3077853
-0.12467282,-0.51334333,-0.88077044,0.11591474,-0.31026098,-0.09384386,-0.8561257,-0.6866972,-0.5845852,-0.118837476,0.42804497,-0.054761346,-0.9283588,0.03557698,-1.0878638
-1.2496276,-1.5846764,-0.6678501,-1.1635032,-1.2394161,-1.101037,-1.2435107,-1.150355,-1.4070834,-1.0436866,-0.73228174,-0.8686429,-1.2545191,-1.1604391,-1.4390241
-1.8954736,-1.6875687,-1.0923688,-2.0758777,-1.6356874,-1.740994,-1.4157051,-1.3558366,-1.4070654,-1.273121,-1.3692176,-1.7454213,-1.3364213,-1.777899,-1.3612444
-1.5330145,-1.6116893,-1.2124367,-1.8293486,-1.3889166,-0.3928241,-0.90919507,-1.1451601,-0.40690815,-0.32304773,0.6008911,-1.2579902,-1.1859468,-1.6275178,-0.73126644
0.13491261,-0.3552069,-0.41445488,0.146443,0.14758395,-0.119170964,-0.90211433,-0.54246986,-0.6179728,-0.2547544,1.0243397,-0.125332,-0.83742666,-0.08849767,-0.66392565
0.29840645,-0.025975727,-0.51020217,0.52828974,0.24131441,-0.023007784,-0.851675,-0.5408109,-0.19923997,-0.10635947,1.1145145,0.31346887,-0.7777716,0.05705755,-0.51991546
0.22830775,-0.30272517,-0.16659832,0.28011236,0.061567336,0.035830572,-0.69898844,-0.5661595,-3.2562795,0.057195857,0.9807286,-0.00010658106,-0.798092,-0.03927192,-0.5396414
0.18508564,-0.26149476,-0.59259045,0.23827995,-0.26961422,-0.03619473,-0.70377344,-0.59111047,-0.32594365,0.07759055,0.7671407,-0.12794723,-0.88603354,0.13065599,-0.82790077
-0.86193436,-1.2518293,-0.39369413,-1.0616314,-1.3715073,-1.0565029,-1.2166436,-1.1446613,-1.0756875,-0.8911329,-0.1833163,-0.8646635,-1.1642294,-1.0606251,-1.2768898
-1.4757642,-1.6441857,-1.089958,-1.70848,-1.5336579,-1.6834456,-1.4942648,-1.344465,-1.34539,-1.2457498,-1.0352033,-1.47732,-1.2291212,-1.6634197,-1.2407815
0.07985269,-0.4901895,-0.663366,0.27966356,0.117235705,-0.059256934,-1.1672025,-0.6590631,-0.7493376,-0.3255973,0.95006466,-0.20056424,-0.9023751,-0.05360812,-0.7374483
0.17093103,-0.19199227,-0.45735773,0.5893652,-0.028335834,0.20060726,-1.370024,-0.5620624,-0.49879822,-0.040749285,1.4327558,-0.043221947,-0.87076986,0.33422953,-0.7718
0.21912394,-0.01789187,-0.73846173,0.49615166,0.13739873,0.2766457,-1.4427184,-0.5980075,-0.47281447,-0.07939086,1.49739,0.31395248,-0.83333933,0.23227212,-0.70393956
-1.2810963,-0.22128017,-0.6622737,-0.92417943,0.1450022,0.139547,-1.5018986,-0.61717534,-0.8789634,-0.14647746,1.4523736,0.09274683,-0.8591431,-1.2331505,-0.80865264
-0.52529883,-0.37661377,-0.31382415,-0.46462342,-0.19789363,0.079905756,-2.0344353,-0.6643205,-0.75054765,-0.24294697,1.44312,-0.22469418,-0.9577825,-0.41496578,-1.4957993
-1.1106931,-1.3605305,-0.61407214,-1.3155689,-1.4845927,-0.77817696,-2.2528234,-1.1554799,-1.3116704,-1.054957,0.0043101516,-1.2199055,-1.1520691,-1.1372604,-1.5412221
-1.5555103,-1.6160764,-0.6181415,-1.7971216,-1.623503,-1.3843504,-2.156521,-1.3287319,-1.756648,-1.345842,-0.8653944,-1.2832006,-1.1674984,-1.5996122,-1.4415389
-0.008318894,0.06115587,-0.16281581,0.4323356,0.11385399,-0.47901058,-1.4053067,-0.50712496,-0.6882802,-0.0801959,1.1295989,0.33538193,-0.8095056,-0.5754939,-0.9283005
0.24418923,0.25118023,-0.030960575,0.7612986,0.43705794,0.64759415,-1.0375912,-0.34647128,-0.6939808,0.08550644,1.7349365,0.7029021,-0.79147595,0.19686617,-0.73080283
0.39753115,0.07443887,-0.20080441,0.8749357,0.47081116,1.0010126,-0.88264424,-0.26685488,-0.61106217,0.02740964,2.0913374,0.494259,-0.8957653,0.343036,-0.6965354
0.59392637,-0.24654661,0.05310726,0.67744434,0.05399291,1.2271217,-0.9476609,-0.21657503,-0.48741552,-0.031088892,2.2746732,0.0017692455,-0.91076267,0.39870068,-0.6901847
-0.018724052,-0.24016884,-0.20309071,0.24796127,-0.107798174,1.3800162,-0.9680064,-0.29324692,-0.8394895,-0.12997429,2.324123,-0.12914093,-0.8947535,0.44016093,-0.8477389
-1.1416563,-1.1450778,-0.5162836,-1.0581396,-1.2378191,0.3325889,-1.2699119,-0.7501793,-1.1506914,-1.0279884,0.7438383,-0.8922893,-1.2097392,-0.7766508,-1.2815683
-1.439451,-1.4609052,-0.5465792,-1.4499328,-1.1598742,-0.36914513,-1.4302202,-1.0252604,-1.8913289,-1.4720978,-0.14123653,-1.0656047,-1.2787684,-1.4287072,-1.3042446
0.35953262,-0.20649388,-0.2409822,0.6253622,0.14690423,1.1151351,-0.9362026,-0.4426929,-0.9560558,-0.36410442,1.7867837,0.103035234,-1.0175878,0.14047478,-0.69389385
0.33244523,-0.13922586,-0.2989997,0.5082326,0.09584222,1.2455257,-0.9677518,-0.402612,-0.6025205,-0.10139562,2.1445642,-0.004910056,-0.9083109,0.48497403,-0.68779635
0.102938354,-0.3655243,-0.6225604,0.45673782,0.08666205,1.2079725,-0.9524778,-0.40406471,-0.6004324,-0.12017946,2.1818066,0.03672783,-0.8273742,0.44724962,-0.7510204
0.030058797,-0.33676475,-0.699815,0.5025299,0.26222512,1.2113124,-0.90100765,-0.36160082,-0.6773093,-0.09186887,2.0355532,0.008988114,-0.8271956,0.4569776,-0.6501849
-0.021293623,-0.35366365,-0.7774364,0.3327184,-0.37687153,1.1907294,-0.87785655,-0.32321396,-0.73519367,-0.16807891,2.100406,0.07609154,-0.8455701,0.40350533,-0.82490814
-1.0563074,-1.283067,-1.6545072,-1.0488306,-1.2871615,0.08012076,-1.1940285,-0.85888207,-1.4224554,-1.0144365,0.7546314,-0.72832495,-1.1514834,-0.8600541,-1.2994113
-1.4987235,-1.8693064,-1.4082965,-1.7137914,-1.44746,-0.6183023,-1.2954466,-1.1395639,-1.5579071,-1.4629743,-0.12484888,-1.2899932,-1.1888245,-1.5107341,-1.3713181
-0.087643355,-0.5413717,-0.8523687,0.2143259,-0.065621205,0.7652715,-0.9279184,-0.519988,-0.7589191,-0.18109387,1.9643486,0.02649605,-0.97748977,0.17314328,-0.89512897
-0.04678051,-0.39294332,-0.8636169,0.3366023,-0.17418739,0.68365717,-0.9350108,-0.57938653,-0.60287935,-0.016867168,2.1207814,-0.16890232,-1.0075321,0.56691736,-0.8928809
-0.17581494,-0.31418023,-0.8135546,0.26445657,-0.2943726,0.9007221,-1.1108011,-0.49322578,-0.39845556,-0.04625087,1.7594851,0.29209605,-1.0649102,0.7975724,-1.0028627
-0.11544705,-0.3010591,-0.87898517,0.3059604,-0.14811842,1.363275,-0.89553463,-0.44630298,-0.7248412,-0.006267307,1.3935615,0.3019581,-1.0794616,1.1293763,-1.0754158
-0.18499875,-0.53186643,-1.0572436,0.22772712,-0.62954235,1.4297816,-0.9514062,-0.50799316,-0.5447886,-0.14459853,1.3882363,0.314151,-1.1575215,0.998807,-1.1795106
-1.1948624,-1.4410815,-1.196793,-1.1856319,-1.704542,0.10111895,-1.189566,-1.02019,-1.2783092,-1.0638124,0.005033374,-0.8062857,-1.3979652,-0.51686096,-1.5740005
-1.7070824,-1.7560148,-1.7797246,-1.8494625,-1.702446,-0.81219006,-1.2841083,-1.29695,-1.4205463,-1.430773,-0.99927294,-1.2394878,-1.4133456,-1.1619817,-1.6322647
-0.35009357,-0.50655997,-1.0110375,0.07025529,-0.70683545,1.0357709,-1.1091876,-0.6598729,-0.5700825,-0.23717731,0.6603594,0.019219896,-1.1482041,0.46972942,-1.2419196
-0.27687734,-0.48178098,-0.91132253,0.27526814,-0.64304304,1.1534623,-1.133548,-0.5044846,-0.45002976,-0.0061328723,0.9699016,0.13324763,-1.163312,0.54052657,-1.2570934
-0.20227042,-0.4784907,-0.99505275,0.19591707,-0.7519822,1.0179547,-1.1111027,-0.47537044,-0.6055498,-0.16432182,1.1126808,-0.00815012,-1.2272352,0.48121688,-1.2931594
-0.101039685,-0.36324984,-1.0654095,0.29742885,-0.8515292,1.1446191,-1.0247447,-0.5031644,-0.7123825,-0.18511903,1.2401824,0.1889822,-1.2222854,0.6420797,-1.2578241
-0.24502946,-0.6205422,-1.27226,0.100170754,-1.0051881,1.292568,-1.0212164,-0.5055788,-0.8924977,-0.034175374,1.329339,0.01137553,-1.2933431,0.7308949,-1.2965873
-1.1150324,-1.4332014,-1.0594178,-1.2318662,-1.868195,0.22000034,-1.335271,-1.0238585,-1.488514,-1.0787055,0.03329188,-0.7028594,-1.4746819,-0.53719664,-1.6735431
-1.530445,-1.9669182,-0.9518414,-1.8135536,-1.9419281,-0.4382034,-1.4040298,-1.1732264,-1.5782268,-1.2519213,-0.56083274,-1.3967733,-1.5701325,-1.1998674,-1.6804556
-0.12610547,-0.9366123,-1.0558667,0.06574026,-1.0326426,1.5903019,-1.1080747,-0.40819284,-1.1382234,0.03358182,1.6484212,-0.068943955,-1.3044653,0.6815988,-1.3445112
0.0190637,-0.6562479,-0.97676,0.26572594,-0.99637103,1.8617902,-1.0946164,-0.2296794,-0.7564096,-0.09790662,2.118973,0.24807073,-1.3635652,0.85228777,-1.3324847
0.06434986,-0.51102793,-0.6682574,0.40445384,-0.84425855,1.871566,-1.1239842,-0.17105383,-2.1762059,-0.16378567,2.3200595,0.50943613,-1.3941464,0.8032854,-1.3325127
0.18521202,-0.4577741,-0.8343216,0.4956336,-0.8273134,1.4972064,-1.027187,-0.1216951,-1.8522853,0.031434804,2.5165615,0.6849398,-1.39349,0.8181945,-1.3234227
-0.05836555,-0.574722,-0.83258146,0.34502667,-0.7879593,1.105976,-0.9354617,-0.4777187,-0.78024256,-0.40542918,2.364083,0.5461,-1.371354,0.42866692,-1.3422772
-1.1050484,-1.4156123,-0.952856,-1.2010413,-1.4600877,-0.4361824,-1.2651739,-1.173363,-1.3349206,-1.1953008,0.49567452,-0.5679418,-1.5872766,-0.85723233,-1.5777798
-1.5250106,-1.9482323,-0.72618926,-1.7444013,-1.600523,-1.2201617,-1.4085159,-1.4895532,-1.5594935,-1.5556875,-0.7873759,-1.0328057,-1.5909401,-1.5388008,-1.5671018
-0.29389623,-1.2256289,-0.8954669,0.03303324,-0.44657218,0.53831655,-0.9599947,-0.8527018,-0.9674658,-0.43025154,1.1516315,-0.7319634,-1.261273,0.022915985,-1.2951826
-0.2362248,-1.0868686,-1.2404613,0.30553114,-0.3875279,0.6625441,-1.039111,-0.81483334,-0.95042664,-0.327341,1.4862853,-0.07130273,-1.2878082,0.15575457,-1.3094149
-0.23196982,-1.02545,-1.2779541,0.18527544,-0.43680176,0.5077717,-0.9976377,-0.8180655,-1.0540414,-0.2935296,1.5992326,0.005208483,-1.2165061,0.25816616,-1.2329419
-0.3653856,-0.92194784,-2.6388602,-0.009569421,-0.5759561,0.857951,-0.99257785,-0.7935935,-0.99124503,-0.2624022,1.6328416,-0.07380405,-1.2045996,0.2416228,-1.2494084
-0.39744428,-1.0893468,-2.1295087,-0.16973156,-0.8631627,0.7849656,-0.8744802,-0.85730124,-1.0256906,-0.35202894,1.3009969,-0.08025554,-1.196353,0.18451944,-1.3227904
